Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-05-4403-01	0	0.0912680144827174	0	0	0.0647986213612531	0.227441185206172	0.0485987213582498	0.0191079388908873	0.0160077619088179	0.179616822640347	0	0.0127451857215522	0	0	0.0601182294407562	0.0154476943247321	0	0	0	0.253603149268834	0.0112466753956799	0	9999	0.0256651755286989	1.11392913348516
TCGA-05-4405-01	0.0408753953448597	0	0.0462380002562074	0	0.0996741478178406	0	0	0	0.1101240594187	0	0	0.0762987706147334	0	0	0.0379117935772915	0.0653657147402145	0.0319481749246448	0	0	0.417268029394036	0.0742959139114714	0	9999	0.00327735218811803	1.16130302336564
TCGA-05-4410-01	0	0.0768708589934459	0.00155328002271442	0	0.261347835882	0	0	0	0.0205677558152951	0.0484466369707435	0	0.0839723738837763	0.00877320224184393	0	0	0.00847227964909818	0	0.00113222108991626	0	0.488863555451167	0	0	9999	0.0205205830607204	1.19511897443606
TCGA-05-4415-01	0	0.157803906378549	0.102554314117137	0.204873324117083	0.176518993524344	0	0.0297488485586119	0	0	0	0	0.0860724306011404	0.00350505867050963	0	0.00121380979661224	0.0148583465280181	0	0.0345328069338525	0	0.181081464040855	0	0.00723669673328702	9999	0.0250771661831441	1.11335230785772
TCGA-05-4417-01	0	0.0742804172101113	0	0	0.167867323130137	0.00100119677228749	0	0	0.0363673378852763	0.144454244516529	0	0.0311230324609787	0	0	0	0.056806495380669	0	0.00617830854581174	0	0.439395694230987	0.0425259498672125	0	9999	0.00990873784018319	1.16832587690298
TCGA-05-4418-01	0	0.0417997930044647	0.0109108112186549	0	0.169459594198987	0	0	0	0.0425663917045109	0.0763425262139891	0	0.0981525378070851	0.042098489696097	0	0	0	0	0.0128209623040784	0	0.505848893852133	0	0	9999	0.0112462746304322	1.21158094188454
TCGA-05-4420-01	0	0.0219906775851864	0.0529367213323437	0	0.0871537532105283	0.114746614610121	0	0.0127810464429844	0	0.0728301830517162	0	0.0791078302446148	0	0	0	0.0419520123724864	0	0.0353188863586307	0	0.463936615596693	0	0.0172456591946952	9999	0.0104918270782667	1.18352309792075
TCGA-05-4422-01	0	0.0233345184651826	0.0040563062271093	0	0.0471625733742193	0.145847058778178	0	0.00963769028381601	0	0.0846346244487794	0	0.0506590438965716	0	0	0	0.0688449279498625	0	0.0218186184993956	0	0.544004638076885	0	0	9999	0.00808339090168964	1.22163419180534
TCGA-05-4424-01	0.0983919076988784	0	0.0191740598197514	0	0.195360701768454	0.0999291272983149	0	0	0	0.0615694516913928	0	0.0776601521912807	0	0.0427484465050344	0	0.154509360854859	0	0.00565119855243377	0	0.176559827731214	0.0684457658883869	0	9999	0.0247200343717006	1.08681394592709
TCGA-05-4425-01	0.0311773375738836	0	0	0	0.00301743129912199	0.178129067559491	0.174794795419346	0	0.0233010979435358	0.012715976868024	0	0.0478150456545654	0	0.125161384492679	0.0463590612383263	0.234260804517256	0	0	0	0.12326799743377	0	0	9999	0.011884245651681	1.08412133923957
